,fishing_values_vec,r_value_vec,omega_value_vec,dispersal_value_vec,disturbance_prob_vec,disturbance_size_vec,disturbance_magnitude_vec,objective_vec,optimal_spacing,mean_objective_value
16.53,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10241.4504526843
16.54,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10328.400625453
16.55,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10341.0402220163
16.56,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10504.506086715
16.57,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10404.935700763
16.58,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10482.0000995156
16.59,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10442.7093771713
16.60,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10322.8778787898
16.61,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10603.7430006015
16.62,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10304.8745050609
16.63,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10365.7125805951
16.64,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10236.8415305162
16.65,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10417.5966488665
16.66,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10319.6478224942
16.67,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10441.6034671428
16.68,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10246.8530736966
16.69,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10234.2606085311
16.70,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10481.3531730421
16.71,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10357.8366595448
16.72,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10422.0147851569
16.73,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10238.4800960236
16.74,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10389.4285070389
16.75,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10211.2754682777
16.76,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10319.5380473752
16.77,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10354.4193711377
16.78,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10391.9745202722
16.79,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10055.8288877754
16.80,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10291.9961646349
16.81,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10367.1225833984
16.82,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10559.9130456225
16.83,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10306.012644091
16.84,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10243.9836858963
16.85,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10421.7663932164
16.86,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10472.3910603936
16.87,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10441.4128906041
16.88,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10277.3868943596
16.89,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10287.5900149999
16.90,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10290.5743648809
16.91,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10515.7963586079
16.92,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10335.1305705663
16.93,1,3,1.2,0.7,0.005,2,0.9,fishing,2,10448.3750253127
16.94,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10425.2075798335
16.95,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10421.6232938545
16.96,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10497.4397065748
16.97,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10344.1203641618
16.98,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10366.369098193
16.99,1,3,1.2,0.7,0.005,2,0.9,fishing,1.5,10371.4691947763
17,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9923.23142901839
17.1,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9485.91820850334
17.2,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9368.19822028229
17.3,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9374.95471550619
17.4,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9354.28605888905
17.5,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9374.71137562053
17.6,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9487.2288714808
17.7,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9643.46821693369
17.8,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9667.02047421011
17.9,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9654.60957887578
17.10,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9355.11770137509
17.11,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9349.51441110309
17.12,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9407.26267744876
17.13,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9360.45229008733
17.14,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9407.00663034845
17.15,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9393.6269168031
17.16,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9399.00824261657
17.17,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9153.41468867528
17.18,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9422.76186981661
17.19,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9171.85659164016
17.20,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9422.14208276265
17.21,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9475.97265082202
17.22,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9504.87595608172
17.23,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9644.77602162767
17.24,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9426.05459164382
17.25,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9672.56893971879
17.26,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9670.2050975835
17.27,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9323.32100706813
17.28,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9495.45204420756
17.29,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9432.70773968997
17.30,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9732.52116592372
17.31,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9456.761813266
17.32,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9558.19874188474
17.33,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9517.7975271227
17.34,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9669.28144345078
17.35,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9639.10615462767
17.36,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9578.72248817578
17.37,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9636.11665052304
17.38,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9580.50000985103
17.39,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9504.52895250436
17.40,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9556.33683996888
17.41,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9389.58803597897
17.42,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9354.7809605209
17.43,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9477.60401771972
17.44,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9308.2282350523
17.45,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9428.35718199876
17.46,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9562.5785722567
17.47,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9387.03288334627
17.48,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9769.97039972562
17.49,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9278.98334105375
17.50,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9464.65447622203
17.51,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9422.50197423443
17.52,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9244.60311125904
17.53,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9657.7036922935
17.54,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9744.83553300027
17.55,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9501.87663068396
17.56,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9360.3035988749
17.57,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9529.40588753263
17.58,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9661.49616856305
17.59,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9433.01185445152
17.60,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9451.73008104499
17.61,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9430.78095657662
17.62,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9602.00013823095
17.63,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9446.52724519512
17.64,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9219.76113056689
17.65,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9613.5992972368
17.66,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9488.98240891438
17.67,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9642.02822404061
17.68,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9648.93745689494
17.69,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9326.17733107352
17.70,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9449.04901892586
17.71,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9529.15083438352
17.72,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9318.18150100751
17.73,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9677.04387409084
17.74,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9390.34178826844
17.75,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9327.573418457
17.76,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9422.86671380836
17.77,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9470.05355256176
17.78,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9306.18060417212
17.79,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9435.77826852299
17.80,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9600.65118216907
17.81,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9515.72993765137
17.82,1,3,1.2,0.7,0.0075,2,0.9,fishing,2,9481.85895492174
17.83,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9692.09102625463
17.84,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9502.71146195076
17.85,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9241.15122893233
17.86,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9519.31272268184
17.87,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9553.82888090427
17.88,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9657.66716997001
17.89,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9388.94052153331
17.90,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9329.95218209169
17.91,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9296.80799590129
17.92,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9535.55922133292
17.93,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9601.83787597261
17.94,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9526.18569438148
17.95,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9728.47969040876
17.96,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9431.56000266293
17.97,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9133.6051710666
17.98,1,3,1.2,0.7,0.0075,2,0.9,fishing,1.5,9649.45615090297
17.99,1,3,1.2,0.7,0.0075,2,0.9,fishing,1,9506.8505650668
18,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8509.81413286715
18.1,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8837.76153469123
18.2,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8566.18336911705
18.3,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8649.91418992481
18.4,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8319.86976676491
18.5,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8621.68936442252
18.6,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8565.36260783171
18.7,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8487.84836936026
18.8,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8616.33513979891
18.9,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8446.73593296579
18.10,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8488.72117644933
18.11,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8799.64173443681
18.12,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8533.80463632548
18.13,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8434.9413257489
18.14,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8583.75978338093
18.15,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8625.04287294036
18.16,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8475.71541064069
18.17,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8576.32959817659
18.18,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8534.23049788216
18.19,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8672.73850866329
18.20,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8488.55350146602
18.21,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8251.81917417848
18.22,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8432.91242065294
18.23,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8433.56070670682
18.24,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8513.86627125159
18.25,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8245.91458893454
18.26,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8526.57395807869
18.27,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8557.64018236058
18.28,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8498.50391897607
18.29,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8440.40306597174
18.30,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8350.41629319879
18.31,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8687.3134370505
18.32,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8394.97632238729
18.33,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8422.62262377037
18.34,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8604.93670057181
18.35,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8541.38386823417
18.36,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8466.5548811862
18.37,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8685.46578663535
18.38,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8955.4706990873
18.39,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8386.48396415047
18.40,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8626.75122245508
18.41,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8724.72718051697
18.42,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8567.46539593193
18.43,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8485.13707574025
18.44,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8446.7190761404
18.45,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8871.48246682268
18.46,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8596.26100549166
18.47,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8494.88602962544
18.48,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8597.49704656064
18.49,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8510.874867267
18.50,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8239.08448979978
18.51,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8733.87152102229
18.52,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8480.00304456291
18.53,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8322.35377312999
18.54,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8758.52461406871
18.55,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8583.40578659131
18.56,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8516.21368577764
18.57,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8647.0258357479
18.58,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8527.44075310026
18.59,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8789.20188249528
18.60,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8594.33306057437
18.61,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8223.60192413952
18.62,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8558.9084785356
18.63,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8408.86326480508
18.64,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8776.71664906611
18.65,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8697.78808412476
18.66,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8743.26680217111
18.67,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8374.83586107834
18.68,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8267.6996798884
18.69,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8535.55127862462
18.70,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8702.28281631952
18.71,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8495.6500913108
18.72,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8707.04130987328
18.73,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8480.47416689738
18.74,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8608.50275274387
18.75,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8532.72397996221
18.76,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8556.93455456921
18.77,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8127.97899637448
18.78,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8521.08524024374
18.79,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8848.2177123115
18.80,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8554.25859118363
18.81,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8235.51345053162
18.82,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8651.05959231557
18.83,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8707.6784497859
18.84,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8518.32759756378
18.85,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8425.35760487614
18.86,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8570.67520527754
18.87,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8419.70189612402
18.88,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8548.84827081689
18.89,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8590.92378448177
18.90,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8684.63438695145
18.91,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8517.21973526425
18.92,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8424.1896328932
18.93,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8574.73359935602
18.94,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8438.60590612435
18.95,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8503.23782700424
18.96,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8487.12344333695
18.97,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8352.03118469164
18.98,1,3,1.2,0.7,0.01,2,0.9,fishing,1,8585.86477001552
18.99,1,3,1.2,0.7,0.01,2,0.9,fishing,1.5,8430.46648867401
19,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7809.32789909062
19.1,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7573.28065891065
19.2,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7392.05121650473
19.3,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7368.91003889052
19.4,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7629.22794667009
19.5,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7659.88157030573
19.6,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7470.68089955484
19.7,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7475.96775690581
19.8,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7368.10885288466
19.9,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7770.89294230959
19.10,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7530.7386817935
19.11,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7828.9661116599
19.12,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7567.03701198611
19.13,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7621.99311164871
19.14,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7599.57876733332
19.15,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7632.0856478883
19.16,1,3,1.2,0.7,0.0125,2,0.9,fishing,1.5,7420.72080495932
19.17,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7781.21933043512
19.18,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7377.13033187473
19.19,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7662.89025321234
19.20,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7687.51110975324
19.21,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7767.61626045191
19.22,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7544.3382786522
19.23,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7550.56128333415
19.24,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7262.93015040842
19.25,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7444.43466820416
19.26,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7669.60289122457
19.27,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7535.30161280441
19.28,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7330.51785053984
19.29,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7667.73703202541
19.30,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7736.99374881895
19.31,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7631.42931364132
19.32,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7093.54515982165
19.33,1,3,1.2,0.7,0.0125,2,0.9,fishing,1.5,7459.2531676607
19.34,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7686.8645907418
19.35,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7748.55458464465
19.36,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7540.66848583399
19.37,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7558.3993126681
19.38,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7554.48592537151
19.39,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7816.17005161849
19.40,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7661.82456472486
19.41,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7435.3005330746
19.42,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7973.46933719524
19.43,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7796.92898724439
19.44,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7360.60321821793
19.45,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7434.78596240311
19.46,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7509.11347080527
19.47,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7299.7897827825
19.48,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7888.09577953803
19.49,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7514.57928767903
19.50,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7847.44382014796
19.51,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7716.63897654973
19.52,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7545.86299827964
19.53,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7238.27023634258
19.54,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7610.23899105668
19.55,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7512.38219063293
19.56,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7754.05134891058
19.57,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7644.28420704516
19.58,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7696.11190489178
19.59,1,3,1.2,0.7,0.0125,2,0.9,fishing,1.5,7197.99924656593
19.60,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7656.51777245868
19.61,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7254.27841660061
19.62,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7486.60323992479
19.63,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7578.64352732741
19.64,1,3,1.2,0.7,0.0125,2,0.9,fishing,1.5,7454.11266926165
19.65,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7572.54005352633
19.66,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7479.90124341135
19.67,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7675.17029459312
19.68,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7312.6790335605
19.69,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7760.38494154865
19.70,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7598.72290052451
19.71,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7612.72611688125
19.72,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7719.26189304373
19.73,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7411.14269271541
19.74,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7591.8563639652
19.75,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7623.93297869995
19.76,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7286.47612308413
19.77,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7425.36697719695
19.78,1,3,1.2,0.7,0.0125,2,0.9,fishing,1.5,7208.83762483356
19.79,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7613.37818486258
19.80,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7763.72723552404
19.81,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7381.5502731547
19.82,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7784.57897179244
19.83,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7796.90686797997
19.84,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7710.32012301815
19.85,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7528.67105015897
19.86,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7588.66027265124
19.87,1,3,1.2,0.7,0.0125,2,0.9,fishing,1,7705.72778513402
